Pen-Based Recognition of Handwritten Digits,"Ken Tang and Ponnuthurai N. Suganthan and Xi Yao and A. Kai Qin. <a href=""http://rexa.info/paper/dedfa4527706631a09382e23555649c7b3e37ebd"">Linear dimensionalityreduction using relevance weighted LDA</a>. School of Electrical and Electronic Engineering Nanyang Technological University. 2005.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#dedfa4527706631a09382e23555649c7b3e37ebd"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Mikhail Bilenko and Sugato Basu and Raymond J. Mooney. <a href=""http://rexa.info/paper/a3fca86cb1f854c7fd7975e66aae2a5ba3710f8a"">Integrating constraints and metric learning in semi-supervised clustering</a>. ICML. 2004.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#a3fca86cb1f854c7fd7975e66aae2a5ba3710f8a"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Fabian Hoti and Lasse Holmstr?m. <a href=""http://rexa.info/paper/e5473e70fc6fbb348156490ee2bfb466937196bc"">A semiparametric density estimation approach to pattern classification</a>. Pattern Recognition, 37. 2004.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#e5473e70fc6fbb348156490ee2bfb466937196bc"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Manoranjan Dash and Huan Liu and Peter Scheuermann and Kian-Lee Tan. <a href=""http://rexa.info/paper/865daf468f10c99d290f47cc77c2a1c463e001ce"">Fast hierarchical clustering and its validation</a>. Data Knowl. Eng, 44. 2003.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#865daf468f10c99d290f47cc77c2a1c463e001ce"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Dennis DeCoste. <a href=""http://rexa.info/paper/03534af8424987a10b9e264147f082059665f7b7"">Anytime Query-Tuned Kernel Machines via Cholesky Factorization</a>. SDM. 2003.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#03534af8424987a10b9e264147f082059665f7b7"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Greg Hamerly and Charles Elkan. <a href=""http://rexa.info/paper/00b6f77ab5353f8974383e14fbef4cd03a846f8a"">Learning the k in k-means</a>. NIPS. 2003.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#00b6f77ab5353f8974383e14fbef4cd03a846f8a"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Thomas Serafini and G. Zanghirati and Del Zanna and T. Serafini and Gaetano Zanghirati and Luca Zanni. <a href=""http://rexa.info/paper/a702c0617d7187cfc988819d79f0eb2a42ba3f19"">DIPARTIMENTO DI MATEMATICA</a>. Gradient Projection Methods for. 2003.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#a702c0617d7187cfc988819d79f0eb2a42ba3f19"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Marina Meila and Michael I. Jordan. <a href=""http://rexa.info/paper/4a338bab101f6721ea5dc4d76de5456721fbf0a3"">Learning with Mixtures of Trees</a>. Journal of Machine Learning Research, 1. 2000.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#4a338bab101f6721ea5dc4d76de5456721fbf0a3"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Ethem Alpaydin. <a href=""http://rexa.info/paper/4ce0d7e58fb5a580416fc6aa07ca54a2829a0091"">Combined 5 x 2 cv F Test for Comparing Supervised Classification Learning Algorithms</a>. Neural Computation, 11. 1999.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#4ce0d7e58fb5a580416fc6aa07ca54a2829a0091"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Georg Thimm and Emile Fiesler. <a href=""http://rexa.info/paper/f357844bd41649705c6dd963cf4b64ada94e001b"">IDIAP Technical report High Order and Multilayer Perceptron Initialization</a>. IEEE Transactions. 1994.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#f357844bd41649705c6dd963cf4b64ada94e001b"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Ahmed Hussain Khan and Intensive Care. <a href=""http://rexa.info/paper/ef65a20ee05551cc411c8acd0c5af4796dc1a39e"">Multiplier-Free Feedforward Networks</a>. 174.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#ef65a20ee05551cc411c8acd0c5af4796dc1a39e"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Adil M. Bagirov and Alex Rubinov and A. N. Soukhojak and John Yearwood. <a href=""http://rexa.info/paper/50b9babac023b426f1531a4265076bea534d121e"">Unsupervised and supervised data classification via nonsmooth and global optimization</a>. School of Information Technology and Mathematical Sciences, The University of Ballarat.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#50b9babac023b426f1531a4265076bea534d121e"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Georg Thimm and Emile Fiesler. <a href=""http://rexa.info/paper/e76ede4369e0fb1cdbdae67f131c89b40f76e74c"">High Order and Multilayer Perceptron Initialization</a>.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#e76ede4369e0fb1cdbdae67f131c89b40f76e74c"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Adil M. Bagirov and Julien Ugon. <a href=""http://rexa.info/paper/69547b69d3133bba06b4ce74e67e2f3a6366a2f6"">An algorithm for computation of piecewise linear function separating two sets</a>. CIAO, School of Information Technology and Mathematical Sciences, The University of Ballarat.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#69547b69d3133bba06b4ce74e67e2f3a6366a2f6"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Charles Campbell and Nello Cristianini. <a href=""http://rexa.info/paper/b6e169d69cd67763b95698e8961696fec9ca93bf"">Simple Learning Algorithms for Training Support Vector Machines</a>. Dept. of Engineering Mathematics.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#b6e169d69cd67763b95698e8961696fec9ca93bf"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Perry Moerland. <a href=""http://rexa.info/paper/43019420b94637b63ac4fc3f94f64abd11b64f0a"">Mixtures of latent variable models for density estimation and classification</a>. E S E A R C H R E P R O R T I D I A P D a l l e M o l l e I n s t i t u t e f o r Pe r cep t ua l A r t i f i c i a l Intelligence .  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#43019420b94637b63ac4fc3f94f64abd11b64f0a"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Luca Zanni. <a href=""http://rexa.info/paper/0e6263639bcf297001939fd27576b20c6b78f68b"">An Improved Gradient Projection-based Decomposition Technique for Support Vector Machines</a>. Dipartimento di Matematica, Universitdi Modena e Reggio Emilia.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#0e6263639bcf297001939fd27576b20c6b78f68b"">View Context</a>]."
Pen-Based Recognition of Handwritten Digits,"Adil M. Bagirov and John Yearwood. <a href=""http://rexa.info/paper/4e69e64b6902aa2a91b5cda5a69eb6b030ac12c4"">A new nonsmooth optimization algorithm for clustering</a>. Centre for Informatics and Applied Optimization, School of Information Technology and Mathematical Sciences, University of Ballarat.  [<a href=""../support/Pen-Based+Recognition+of+Handwritten+Digits#4e69e64b6902aa2a91b5cda5a69eb6b030ac12c4"">View Context</a>]."
Pima Indians Diabetes,"Jeroen Eggermont and Joost N. Kok and Walter A. Kosters. <a href=""http://rexa.info/paper/d64d2705cabed449e8cb2ecc3c3c77c54ee71051"">Genetic Programming for data classification: partitioning the search space</a>. SAC. 2004.  [<a href=""../support/Pima+Indians+Diabetes#d64d2705cabed449e8cb2ecc3c3c77c54ee71051"">View Context</a>]."
Pima Indians Diabetes,"Eibe Frank and Mark Hall. <a href=""http://rexa.info/paper/bf8052c51e6338fa2ab5479c08d657a06e4dbd4a"">Visualizing Class Probability Estimators</a>. PKDD. 2003.  [<a href=""../support/Pima+Indians+Diabetes#bf8052c51e6338fa2ab5479c08d657a06e4dbd4a"">View Context</a>]."
Pima Indians Diabetes,"Michael L. Raymer and Travis E. Doom and Leslie A. Kuhn and William F. Punch. <a href=""http://rexa.info/paper/076c5b4e7bf69148bcde8c83621ecf1140a7d55c"">Knowledge discovery in medical and biological datasets using a hybrid Bayes classifier/evolutionary algorithm</a>. IEEE Transactions on Systems, Man, and Cybernetics, Part B, 33. 2003.  [<a href=""../support/Pima+Indians+Diabetes#076c5b4e7bf69148bcde8c83621ecf1140a7d55c"">View Context</a>]."
Pima Indians Diabetes,"Ilya Blayvas and Ron Kimmel. <a href=""http://rexa.info/paper/ded3146242d6b322f31afbf57a8afde22e4ec8e1"">Multiresolution Approximation for Classification</a>. CS Dept. Technion. 2002.  [<a href=""../support/Pima+Indians+Diabetes#ded3146242d6b322f31afbf57a8afde22e4ec8e1"">View Context</a>]."
Pima Indians Diabetes,"Tao Jiang and Art B. Owen. <a href=""http://rexa.info/paper/da335006c9ae6a44b5b680d00b15c00c0e22e0de"">Quasi-regression for visualization and interpretation of black box functions</a>. Department of Statistics Stanford University. 2002.  [<a href=""../support/Pima+Indians+Diabetes#da335006c9ae6a44b5b680d00b15c00c0e22e0de"">View Context</a>]."
Pima Indians Diabetes,"Peter Sykacek and Stephen J. Roberts. <a href=""http://rexa.info/paper/d328ae33fb50756832a1c6cd703f7176c361923f"">Adaptive Classification by Variational Kalman Filtering</a>. NIPS. 2002.  [<a href=""../support/Pima+Indians+Diabetes#d328ae33fb50756832a1c6cd703f7176c361923f"">View Context</a>]."
Pima Indians Diabetes,"Marina Skurichina and Ludmila Kuncheva and Robert P W Duin. <a href=""http://rexa.info/paper/d8bc3a2d334e33553c2c7e052ce8c2fd9ae5718b"">Bagging and Boosting for the Nearest Mean Classifier: Effects of Sample Size on Diversity and Accuracy</a>. Multiple Classifier Systems. 2002.  [<a href=""../support/Pima+Indians+Diabetes#d8bc3a2d334e33553c2c7e052ce8c2fd9ae5718b"">View Context</a>]."
Pima Indians Diabetes,"Jochen Garcke and Michael Griebel and Michael Thess. <a href=""http://rexa.info/paper/4018f616747e1e9c96771daa20bca34c484b966a"">Data Mining with Sparse Grids</a>. Computing, 67. 2001.  [<a href=""../support/Pima+Indians+Diabetes#4018f616747e1e9c96771daa20bca34c484b966a"">View Context</a>]."
Pima Indians Diabetes,"Robert Burbidge and Matthew Trotter and Bernard F. Buxton and Sean B. Holden. <a href=""http://rexa.info/paper/c185d513badef2336ca48f64098d4b5df17bf5a4"">STAR - Sparsity through Automated Rejection</a>. IWANN (1). 2001.  [<a href=""../support/Pima+Indians+Diabetes#c185d513badef2336ca48f64098d4b5df17bf5a4"">View Context</a>]."
Pima Indians Diabetes,"Simon Tong and Daphne Koller. <a href=""http://rexa.info/paper/989443f4feec00743b3521c1b450717f6013de20"">Restricted Bayes Optimal Classifiers</a>. AAAI/IAAI. 2000.  [<a href=""../support/Pima+Indians+Diabetes#989443f4feec00743b3521c1b450717f6013de20"">View Context</a>]."
Pima Indians Diabetes,"Stavros J. Perantonis and Vassilis Virvilis. <a href=""http://rexa.info/paper/dc4f2babc5ca4534b435280aec32f5816ddb53b0"">Input Feature Extraction for Multilayered Perceptrons Using Supervised Principal Component Analysis</a>. Neural Processing Letters, 10. 1999.  [<a href=""../support/Pima+Indians+Diabetes#dc4f2babc5ca4534b435280aec32f5816ddb53b0"">View Context</a>]."
Pima Indians Diabetes,"Huan Liu and Rudy Setiono. <a href=""http://rexa.info/paper/96246754b7958de8a635165e8b145c264240cd3d"">Feature Transformation and Multivariate Decision Tree Induction</a>. Discovery Science. 1998.  [<a href=""../support/Pima+Indians+Diabetes#96246754b7958de8a635165e8b145c264240cd3d"">View Context</a>]."
Pima Indians Diabetes,"Thomas G. Dietterich. <a href=""http://rexa.info/paper/5f8eb537fc397ad5e506b2eae4f6676b48990ba6"">Approximate Statistical Test For Comparing Supervised Classification Learning Algorithms</a>. Neural Computation, 10. 1998.  [<a href=""../support/Pima+Indians+Diabetes#5f8eb537fc397ad5e506b2eae4f6676b48990ba6"">View Context</a>]."
Pima Indians Diabetes,"Kristin P. Bennett and Erin J. Bredensteiner. <a href=""http://rexa.info/paper/63ebbe51c9c4dea76320f7b6a40f2a59f10cc7c0"">A Parametric Optimization Method for Machine Learning</a>. INFORMS Journal on Computing, 9. 1997.  [<a href=""../support/Pima+Indians+Diabetes#63ebbe51c9c4dea76320f7b6a40f2a59f10cc7c0"">View Context</a>]."
Pima Indians Diabetes,"Jennifer A. Blue and Kristin P. Bennett. <a href=""http://rexa.info/paper/19e1b6e0932bbe665a2c4a069a0636d8d5cf0c6f"">Hybrid Extreme Point Tabu Search</a>. Department of Mathematical Sciences Rensselaer Polytechnic Institute. 1996.  [<a href=""../support/Pima+Indians+Diabetes#19e1b6e0932bbe665a2c4a069a0636d8d5cf0c6f"">View Context</a>]."
Pima Indians Diabetes,"Peter D. Turney. <a href=""http://rexa.info/paper/f6f302674e1188614eaa6f23c782d8d1c0ea2320"">Cost-Sensitive Classification: Empirical Evaluation of a Hybrid Genetic Decision Tree Induction Algorithm</a>. CoRR, csAI/9503102. 1995.  [<a href=""../support/Pima+Indians+Diabetes#f6f302674e1188614eaa6f23c782d8d1c0ea2320"">View Context</a>]."
Pima Indians Diabetes,"Michalis K. Titsias and Aristidis Likas. <a href=""http://rexa.info/paper/d26e510dd613f1f7821b5f6c4e9fe5868aa5f006"">Shared Kernel Models for Class Conditional Density Estimation</a>.  [<a href=""../support/Pima+Indians+Diabetes#d26e510dd613f1f7821b5f6c4e9fe5868aa5f006"">View Context</a>]."
Pima Indians Diabetes,"Lawrence O. Hall and Nitesh V. Chawla and Kevin W. Bowyer. <a href=""http://rexa.info/paper/4773165a9efff672af50f07beb5d38c9afc92f5f"">Combining Decision Trees Learned in Parallel</a>. Department of Computer Science and Engineering, ENB 118 University of South Florida.  [<a href=""../support/Pima+Indians+Diabetes#4773165a9efff672af50f07beb5d38c9afc92f5f"">View Context</a>]."
Pima Indians Diabetes,"Charles Campbell and Nello Cristianini. <a href=""http://rexa.info/paper/b6e169d69cd67763b95698e8961696fec9ca93bf"">Simple Learning Algorithms for Training Support Vector Machines</a>. Dept. of Engineering Mathematics.  [<a href=""../support/Pima+Indians+Diabetes#b6e169d69cd67763b95698e8961696fec9ca93bf"">View Context</a>]."
Pima Indians Diabetes,"Liping Wei and Russ B. Altman. <a href=""http://rexa.info/paper/c5ac7c07f095dd7068c3ab10d4e7615b6d1564d5"">An Automated System for Generating Comparative Disease Profiles and Making Diagnoses</a>. Section on Medical Informatics Stanford University School of Medicine, MSOB X215.  [<a href=""../support/Pima+Indians+Diabetes#c5ac7c07f095dd7068c3ab10d4e7615b6d1564d5"">View Context</a>]."
Pima Indians Diabetes,"Chotirat Ann and Dimitrios Gunopulos. <a href=""http://rexa.info/paper/4695569c53cd581fcc193415a8a94a1f92abf607"">Scaling up the Naive Bayesian Classifier: Using Decision Trees for Feature Selection</a>. Computer Science Department University of California.  [<a href=""../support/Pima+Indians+Diabetes#4695569c53cd581fcc193415a8a94a1f92abf607"">View Context</a>]."
Pima Indians Diabetes,"Federico Divina and Elena Marchiori. <a href=""http://rexa.info/paper/c5da3959b262c7f9f7d339d5a61d1af0ed0ee805"">Knowledge-Based Evolutionary Search for Inductive Concept Learning</a>. Vrije Universiteit of Amsterdam.  [<a href=""../support/Pima+Indians+Diabetes#c5da3959b262c7f9f7d339d5a61d1af0ed0ee805"">View Context</a>]."
Pima Indians Diabetes,"Michael Lindenbaum and Shaul Markovitch and Dmitry Rusakov. <a href=""http://rexa.info/paper/9a0080df56f0a8fb004723a7dece29109bc316ce"">Selective Sampling Using Random Field Modelling</a>.  [<a href=""../support/Pima+Indians+Diabetes#9a0080df56f0a8fb004723a7dece29109bc316ce"">View Context</a>]."
Pima Indians Diabetes,"Federico Divina and Elena Marchiori. <a href=""http://rexa.info/paper/954de642cab661d060a2dbc68d3023ba3a9763e1"">Handling Continuous Attributes in an Evolutionary Inductive Learner</a>. Department of Computer Science Vrije Universiteit.  [<a href=""../support/Pima+Indians+Diabetes#954de642cab661d060a2dbc68d3023ba3a9763e1"">View Context</a>]."
Pima Indians Diabetes,"Ilya Blayvas and Ron Kimmel. <a href=""http://rexa.info/paper/5a08d3d508c193c4964f1f3f66bdcb78b98a905b"">INVITED PAPER Special Issue on Multiresolution Analysis Machine Learning via Multiresolution Approximation</a>.  [<a href=""../support/Pima+Indians+Diabetes#5a08d3d508c193c4964f1f3f66bdcb78b98a905b"">View Context</a>]."
Pima Indians Diabetes,"Andrew Watkins and Jon Timmis and Lois C. Boggess. <a href=""http://rexa.info/paper/b4b7ea88c807c5c8746bf3067f13b1d07899bcc9"">Artificial Immune Recognition System (AIRS): An ImmuneInspired Supervised Learning Algorithm</a>. (abw5,jt6@kent.ac.uk) Computing Laboratory, University of Kent.  [<a href=""../support/Pima+Indians+Diabetes#b4b7ea88c807c5c8746bf3067f13b1d07899bcc9"">View Context</a>]."
Pima Indians Diabetes,"Ilya Blayvas and Ron Kimmel. <a href=""http://rexa.info/paper/87afa910f706df9e28bfa697d6d2eea7c0cb53ef"">Efficient Classification via Multiresolution Training Set Approximation</a>. CS Dept. Technion.  [<a href=""../support/Pima+Indians+Diabetes#87afa910f706df9e28bfa697d6d2eea7c0cb53ef"">View Context</a>]."
Pima Indians Diabetes,"Matthias Scherf and W. Brauer. <a href=""http://rexa.info/paper/19d5e6db33eb1a6c31be626538ea656f79e901b1"">Feature Selection by Means of a Feature Weighting Approach</a>. GSF - National Research Center for Environment and Health.  [<a href=""../support/Pima+Indians+Diabetes#19d5e6db33eb1a6c31be626538ea656f79e901b1"">View Context</a>]."
Pima Indians Diabetes,"Rudy Setiono and Huan Liu. <a href=""http://rexa.info/paper/9a75a9a8ce786d6a05ad51afa124cd4f70bfbb36"">Neural-Network Feature Selector</a>. Department of Information Systems and Computer Science National University of Singapore.  [<a href=""../support/Pima+Indians+Diabetes#9a75a9a8ce786d6a05ad51afa124cd4f70bfbb36"">View Context</a>]."
Pima Indians Diabetes,"Christopher P. Diehl and Gert Cauwenberghs. <a href=""http://rexa.info/paper/21ab0b68f14e5f4b1f401fa7bca294c1dc48061b"">SVM Incremental Learning, Adaptation and Optimization</a>. Applied Physics Laboratory Johns Hopkins University.  [<a href=""../support/Pima+Indians+Diabetes#21ab0b68f14e5f4b1f401fa7bca294c1dc48061b"">View Context</a>]."
Pima Indians Diabetes,"Wl odzisl/aw Duch and Rudy Setiono and Jacek M. Zurada. <a href=""http://rexa.info/paper/8afa6796645ce4b0642db26c822cf6bfa8cc4d0d"">Computational intelligence methods for rule-based data understanding</a>.  [<a href=""../support/Pima+Indians+Diabetes#8afa6796645ce4b0642db26c822cf6bfa8cc4d0d"">View Context</a>]."
Spambase,"Don R. Hush and Clint Scovel and Ingo Steinwart. <a href=""http://rexa.info/paper/a2734ae038cae7393159934e860c24a52dc2754d"">Los Alamos National Laboratory Stability of Unstable Learning Algorithms</a>. Modeling, Algorithms and Informatics Group, CCS-3. 2003.  [<a href=""../support/Spambase#a2734ae038cae7393159934e860c24a52dc2754d"">View Context</a>]."
Spambase,"Yongmei Wang and Ian H. Witten. <a href=""http://rexa.info/paper/631197638c7e0317c98e1a8d98e5fce8921aa758"">Modeling for Optimal Probability Prediction</a>. ICML. 2002.  [<a href=""../support/Spambase#631197638c7e0317c98e1a8d98e5fce8921aa758"">View Context</a>]."
Spambase,"C. Titus Brown and Harry W. Bullen and Sean P. Kelly and Robert K. Xiao and Steven G. Satterfield and John G. Hagedorn and Judith E. Devaney. <a href=""http://rexa.info/paper/48d6beec2a36a87d9d88b6de85dd85a75e5ed24d"">Visualization and Data Mining in an 3D Immersive Environment: Summer Project 2003</a>.  [<a href=""../support/Spambase#48d6beec2a36a87d9d88b6de85dd85a75e5ed24d"">View Context</a>]."
Spambase,"Christos Dimitrakakis and Samy Bengioy. <a href=""http://rexa.info/paper/3cb3fbd5512e3cd12111b598fece53fcb42c484b"">Online Policy Adaptation for Ensemble Classifiers</a>. IDIAP.  [<a href=""../support/Spambase#3cb3fbd5512e3cd12111b598fece53fcb42c484b"">View Context</a>]."
Statlog (Image Segmentation),"Anthony K H Tung and Xin Xu and Beng Chin Ooi. <a href=""http://rexa.info/paper/3c1b37ca3a2f0825890509a5ff17081cf012fffd"">CURLER: Finding and Visualizing Nonlinear Correlated Clusters</a>. SIGMOD Conference. 2005.  [<a href=""../support/Statlog+(Image+Segmentation)#3c1b37ca3a2f0825890509a5ff17081cf012fffd"">View Context</a>]."
Statlog (Image Segmentation),"Xiaoli Z. Fern and Carla Brodley. <a href=""http://rexa.info/paper/426e712ef75473927e172cd8d75299a5c9037bd6"">Cluster Ensembles for High Dimensional Clustering: An Empirical Study</a>. Journal of Machine Learning Research n, a. 2004.  [<a href=""../support/Statlog+(Image+Segmentation)#426e712ef75473927e172cd8d75299a5c9037bd6"">View Context</a>]."
Statlog (Image Segmentation),"Aristidis Likas and Nikos A. Vlassis and Jakob J. Verbeek. <a href=""http://rexa.info/paper/d293cd6bea79dd218c3a9e76177d026bf1d581f5"">The global k-means clustering algorithm</a>. Pattern Recognition, 36. 2003.  [<a href=""../support/Statlog+(Image+Segmentation)#d293cd6bea79dd218c3a9e76177d026bf1d581f5"">View Context</a>]."
Statlog (Image Segmentation),"Manoranjan Dash and Huan Liu and Peter Scheuermann and Kian-Lee Tan. <a href=""http://rexa.info/paper/865daf468f10c99d290f47cc77c2a1c463e001ce"">Fast hierarchical clustering and its validation</a>. Data Knowl. Eng, 44. 2003.  [<a href=""../support/Statlog+(Image+Segmentation)#865daf468f10c99d290f47cc77c2a1c463e001ce"">View Context</a>]."
Statlog (Image Segmentation),"Je Scott and Mahesan Niranjan and Richard W. Prager. <a href=""http://rexa.info/paper/d8a0c5fd34dede91f5241e9b9dca0626f6969c0d"">Realisable Classifiers: Improving Operating Performance on Variable Cost Problems</a>. Cambridge University Department of Engineering.  [<a href=""../support/Statlog+(Image+Segmentation)#d8a0c5fd34dede91f5241e9b9dca0626f6969c0d"">View Context</a>]."
Statlog (Image Segmentation),"C. Titus Brown and Harry W. Bullen and Sean P. Kelly and Robert K. Xiao and Steven G. Satterfield and John G. Hagedorn and Judith E. Devaney. <a href=""http://rexa.info/paper/48d6beec2a36a87d9d88b6de85dd85a75e5ed24d"">Visualization and Data Mining in an 3D Immersive Environment: Summer Project 2003</a>.  [<a href=""../support/Statlog+(Image+Segmentation)#48d6beec2a36a87d9d88b6de85dd85a75e5ed24d"">View Context</a>]."
Statlog (Image Segmentation),"Adil M. Bagirov and Alex Rubinov and A. N. Soukhojak and John Yearwood. <a href=""http://rexa.info/paper/50b9babac023b426f1531a4265076bea534d121e"">Unsupervised and supervised data classification via nonsmooth and global optimization</a>. School of Information Technology and Mathematical Sciences, The University of Ballarat.  [<a href=""../support/Statlog+(Image+Segmentation)#50b9babac023b426f1531a4265076bea534d121e"">View Context</a>]."
Statlog (Image Segmentation),"K. A. J Doherty and Rolf Adams and Neil Davey. <a href=""http://rexa.info/paper/716db199e5f006b8b564ef192177f08d5edefe9b"">Unsupervised Learning with Normalised Data and Non-Euclidean Norms</a>. University of Hertfordshire.  [<a href=""../support/Statlog+(Image+Segmentation)#716db199e5f006b8b564ef192177f08d5edefe9b"">View Context</a>]."
Statlog (Image Segmentation),"Adil M. Bagirov and John Yearwood. <a href=""http://rexa.info/paper/4e69e64b6902aa2a91b5cda5a69eb6b030ac12c4"">A new nonsmooth optimization algorithm for clustering</a>. Centre for Informatics and Applied Optimization, School of Information Technology and Mathematical Sciences, University of Ballarat.  [<a href=""../support/Statlog+(Image+Segmentation)#4e69e64b6902aa2a91b5cda5a69eb6b030ac12c4"">View Context</a>]."
Statlog (Image Segmentation),"K. A. J Doherty and Rolf Adams and Neil Davey. <a href=""http://rexa.info/paper/06d7cfa086a7ed2a236674fa2ea7271dfacf9a54"">Non-Euclidean Norms and Data Normalisation</a>. Department of Computer Science, University of Hertfordshire, College Lane.  [<a href=""../support/Statlog+(Image+Segmentation)#06d7cfa086a7ed2a236674fa2ea7271dfacf9a54"">View Context</a>]."
Statlog (Image Segmentation),"Michael Lindenbaum and Shaul Markovitch and Dmitry Rusakov. <a href=""http://rexa.info/paper/9a0080df56f0a8fb004723a7dece29109bc316ce"">Selective Sampling Using Random Field Modelling</a>.  [<a href=""../support/Statlog+(Image+Segmentation)#9a0080df56f0a8fb004723a7dece29109bc316ce"">View Context</a>]."
Statlog (Image Segmentation),"James Tin and Yau Kwok. <a href=""http://rexa.info/paper/c495658301b0128f01553cf69d64ab348a217d67"">Moderating the Outputs of Support Vector Machine Classifiers</a>. Department of Computer Science Hong Kong Baptist University Hong Kong.  [<a href=""../support/Statlog+(Image+Segmentation)#c495658301b0128f01553cf69d64ab348a217d67"">View Context</a>]."
Statlog (Image Segmentation),"Thomas T. Osugi and M. S. <a href=""http://rexa.info/paper/208ec47695794498051a25cd425bc385a9d19602"">EXPLORATION-BASED ACTIVE MACHINE LEARNING</a>. Faculty of The Graduate College at the University of Nebraska In Partial Fulfillment of Requirements.  [<a href=""../support/Statlog+(Image+Segmentation)#208ec47695794498051a25cd425bc385a9d19602"">View Context</a>]."
Statlog (Image Segmentation),"Nikos A. Vlassis and Aristidis Likas. <a href=""http://rexa.info/paper/e65031293b77aadf555fd232a960cbd8a3fe739a"">A greedy EM algorithm for Gaussian mixture</a>. Intelligent Autonomous Systems, IAS.  [<a href=""../support/Statlog+(Image+Segmentation)#e65031293b77aadf555fd232a960cbd8a3fe739a"">View Context</a>]."
Statlog (Image Segmentation),"Amund Tveit. <a href=""http://rexa.info/paper/51d0dcaced0a60e995d1d228b618f89c00aab45b"">Empirical Comparison of Accuracy and Performance for the MIPSVM classifier with Existing Classifiers</a>. Division of Intelligent Systems Department of Computer and Information Science, Norwegian University of Science and Technology.  [<a href=""../support/Statlog+(Image+Segmentation)#51d0dcaced0a60e995d1d228b618f89c00aab45b"">View Context</a>]."
Statlog (Landsat Satellite)?,"Ken Tang and Ponnuthurai N. Suganthan and Xi Yao and A. Kai Qin. <a href=""http://rexa.info/paper/dedfa4527706631a09382e23555649c7b3e37ebd"">Linear dimensionalityreduction using relevance weighted LDA</a>. School of Electrical and Electronic Engineering Nanyang Technological University. 2005.  [<a href=""../support/Statlog+(Landsat+Satellite)#dedfa4527706631a09382e23555649c7b3e37ebd"">View Context</a>]."
Statlog (Landsat Satellite)?,"Fabian Hoti and Lasse Holmstr?m. <a href=""http://rexa.info/paper/e5473e70fc6fbb348156490ee2bfb466937196bc"">A semiparametric density estimation approach to pattern classification</a>. Pattern Recognition, 37. 2004.  [<a href=""../support/Statlog+(Landsat+Satellite)#e5473e70fc6fbb348156490ee2bfb466937196bc"">View Context</a>]."
Statlog (Landsat Satellite)?,"Giorgio Valentini. <a href=""http://rexa.info/paper/2048a44e66eac923f00c225ee12e17c38d923376"">Random Aggregated and Bagged Ensembles of SVMs: An Empirical Bias?Variance Analysis</a>. Multiple Classifier Systems. 2004.  [<a href=""../support/Statlog+(Landsat+Satellite)#2048a44e66eac923f00c225ee12e17c38d923376"">View Context</a>]."
Statlog (Landsat Satellite)?,"Xiaoli Z. Fern and Carla Brodley. <a href=""http://rexa.info/paper/426e712ef75473927e172cd8d75299a5c9037bd6"">Cluster Ensembles for High Dimensional Clustering: An Empirical Study</a>. Journal of Machine Learning Research n, a. 2004.  [<a href=""../support/Statlog+(Landsat+Satellite)#426e712ef75473927e172cd8d75299a5c9037bd6"">View Context</a>]."
Statlog (Landsat Satellite)?,"Jaakko Peltonen and Samuel Kaski. <a href=""http://rexa.info/paper/4f52834d0595282e8454f617706fbec7589c8de6"">Discriminative Components of Data</a>. IEEE. 2004.  [<a href=""../support/Statlog+(Landsat+Satellite)#4f52834d0595282e8454f617706fbec7589c8de6"">View Context</a>]."
